Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,abusiveness,politeness,threat_level
15399,4,0,4,0,1,RT @DragonflyJonez: His jeans bluer denabitch. Dont let him lie to you. He's SICK RT @YolieTheJew how you know the pussy was't overrated ht&#8230;,0.9921050071716309,0.9348862171173096,0.9360265135765076
15400,3,0,3,0,1,RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;,0.9918606877326965,0.8829486966133118,0.8131460547447205
15401,3,0,3,0,1,RT @DragonflyJonez: She from the D. She might have some hoes on the stroll. All jokes aside RT @TOO_LIVE_MILZ: Dej loaf dress like Jerome h&#8230;,0.9917586445808411,0.7452667951583862,0.027928756549954414
15402,3,0,3,0,1,"RT @DragonflyJonez: Tell Bubba in Alabama youre African and not black and he's gonna call you a nigger with an EXTRA hard ""ER"".",0.9881575703620911,0.9847021698951721,0.9589594602584839
15403,3,0,1,2,2,RT @DreCordero: Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,0.00855797529220581,0.7352852821350098,0.0037358475383371115
15404,3,1,2,0,1,"RT @DreGambiino: Niggas be like ""I got some hoes on the flo"" .... &#128567; http://t.co/swFpGRBliv",0.9922198057174683,0.8173547387123108,0.8370382189750671
15405,3,0,3,0,1,"RT @DreadJackson: broke hoes 3 words, OUT MY FACE",0.9921769499778748,0.9503782987594604,0.32828205823898315
15406,3,0,3,0,1,RT @DreamChaser_100: New Orleans in that bitch .. Serious,0.9922796487808228,0.9305726289749146,0.9834082126617432
15407,3,0,3,0,1,"RT @DreamVillainous: You bitches you aint shit, I swear you think you poppin cause you instagram famous",0.99222731590271,0.8949176073074341,0.9957414865493774
15408,3,0,3,0,1,"RT @Dreams_N_Money: 1. For male rap artist if you not talking about money, bitches and drugs niggas don't wanna hear your shit",0.9922422170639038,0.909979522228241,0.9900868535041809
15409,3,0,0,3,2,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?,0.008470773696899414,0.7512352466583252,0.0015801431145519018
15410,3,0,1,2,2,RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.,0.009041190147399902,0.5179030299186707,0.0014475706266239285
15411,3,0,3,0,1,RT @DriveMy_Lexis: &#8220;@h_candace00: Idk but I think niggas that like getting head are gay &#128514;&#128514;&#128514;&#8221; bitch what http://t.co/sqt1TPnELM,0.9921782612800598,0.8460984826087952,0.9598926305770874
15412,3,2,0,1,0,RT @Drizz_LakerKing: Horrible RT @YeIIowbang: Invader Zim was trash,0.5256561636924744,0.8712893128395081,0.854893147945404
15413,3,1,2,0,1,"RT @DrizzyTaughtBre: Drink some bleach bitch! ""@AubreyChester: If it was you, youda done the same thing. #TeamZimmerman""",0.9921506643295288,0.8787190318107605,0.9742375612258911
15414,3,1,2,0,1,RT @Drrake: But she a hoe tho right? &#128564; http://t.co/gLe9rsfkwJ,0.9921207427978516,0.7889585494995117,0.045593105256557465
15415,3,0,3,0,1,RT @Drrake: How to curve tf outta hoes... http://t.co/LIGzDoUnJ5,0.9915076494216919,0.6513944864273071,0.12234954535961151
15416,3,0,3,0,1,RT @DrugFree_DatzMe: Fuk being on some chill shit . I go 0 to 100 hoes real quick. &#128526;,0.9922065138816833,0.8203631639480591,0.9826762676239014
15417,3,0,3,0,1,RT @DrugsForSteph: A loyal girl really truly does come with a smart mouth and arguments. Only a hoe will let you do as you please cause she&#8230;,0.9920462369918823,0.834457278251648,0.0396425724029541
15418,3,0,3,0,1,RT @DrugsForSteph: wifey material doesn't come often.. so you better recognize when you have yourself a rider before you end up with a hoe,0.9921045303344727,0.8111059665679932,0.15889979898929596
15419,3,0,3,0,1,RT @DrummerKid0328: @WB_Pooh_3x that fat bitch ruined everything &#128514;&#128514; fuck it though I was super burnt,0.9922149777412415,0.6699510216712952,0.997038722038269
15420,3,0,3,0,1,RT @DrummerKid0328: But if I run into that niggah imma let you know &#128165;&#128299;&#128175;,0.9920772910118103,0.632823646068573,0.8546278476715088
15421,4,0,4,0,1,RT @DrummerKid0328: Sike nah &#128514;&#128514;&#128514; that bitch be havin me buggin,0.9922450184822083,0.8254269957542419,0.9869977235794067
15422,3,0,3,0,1,RT @DrummerKid0328: Them shits was dry as a bitch! Had to ask for water and shit &#128514;&#128514;&#128514;,0.9922232031822205,0.8638030290603638,0.9952516555786133
15423,3,1,2,0,1,RT @DrummerKid0328: You prolly don't like me niggah I don't really give a fuck how you feel &#128175;,0.9921516180038452,0.9012526273727417,0.9966726303100586
15424,3,0,3,0,1,RT @DrunkOrton: No shave November... AKA the month I crush the most pussy. Let the free muzzy rides begin baby.,0.9922083020210266,0.8503910899162292,0.916222095489502
15425,3,0,3,0,1,"RT @DrunkyStory: ""1st time eating pussy, I thought I was supposed to literally eat it so I ended up biting her clit really hard. We havent &#8230;",0.9922945499420166,0.7164794206619263,0.9619426131248474
15426,3,0,3,0,1,"RT @Drvglordkush: *Hits Blunt* 

If cats are afraid of water, why does pussy get wet?' http://t.co/XffUo73q3a",0.9921987652778625,0.9135344624519348,0.8012696504592896
15427,3,0,3,0,1,"RT @DubTheProducer: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" lmaoo",0.9922448992729187,0.8462209701538086,0.9891431927680969
15428,3,0,2,1,1,RT @Duckin_Fope: &lt;----- not buying bitches vehicles,0.9922266006469727,0.832107663154602,0.8553565144538879
15429,3,0,0,3,2,"RT @DugoutLegends: Lou Gehrig had 17 hand fractures in his career. Played in 2,130 straight games.
#IronHorse #Yankees http://t.co/O6sofyOh&#8230;",0.008793890476226807,0.7030122876167297,0.0017146498430520296
15430,3,0,0,3,2,"RT @Duke27_: Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 http://t&#8230;",0.009112119674682617,0.8883607983589172,0.1265467405319214
15431,3,0,0,3,2,RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc,0.10815256834030151,0.89259272813797,0.35283154249191284
15432,3,0,0,3,2,RT @DuncanIdunno: Smash into windshields? RT @coorslightca: The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;,0.008582353591918945,0.9327155947685242,0.028414146974682808
15433,3,0,3,0,1,RT @Dunky_hoeless55: You a hoe if you leaving a man's house right now with a costume on,0.9911195635795593,0.9264869093894958,0.6809850931167603
15434,3,0,3,0,1,RT @Durags4Eva: Bulls still not winning the title with this bland ass offense. Pau still a pussy. No darkskin niggas in the starting line u&#8230;,0.9919891953468323,0.9285913109779358,0.973418116569519
15435,3,0,3,0,1,RT @DurtMcHurtt: I just want to fuck bitches and listen to Conway Twitty.,0.9922204613685608,0.845332145690918,0.9976966977119446
15436,3,0,3,0,1,RT @DustinHooper225: These hoes ain't loyal,0.992111325263977,0.7745421528816223,0.38216423988342285
15437,7,0,7,0,1,"RT @DvpeDreams: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;",0.9922560453414917,0.8776801824569702,0.9690771698951721
15438,3,0,3,0,1,RT @DymondMarie1: Shoutout to your main bitch !,0.992251455783844,0.8576616048812866,0.9920084476470947
15439,3,0,3,0,1,"RT @EARLmontana: Put that pussy on me, make me want nobody else!!",0.9922435879707336,0.9214369654655457,0.9931532144546509
15440,4,0,4,0,1,RT @EFCuttin: I know all those Pacer fans who stayed clownin D. Rose are all on mass suicide watch now... Karma is a fat bitch wit a beard &#8230;,0.9920410513877869,0.9005466103553772,0.9632497429847717
15441,3,1,2,0,1,"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?""",0.9921017289161682,0.9289430975914001,0.9886259436607361
15442,3,0,1,2,2,RT @EJ_RealTalk: &#8220;@SirRayCharles: Mo Claiborne is so trash&#8221;I can't say it enough fam &#128530;,0.00998455286026001,0.7487363219261169,0.7801938056945801
15443,3,1,0,2,2,RT @EMAdair225: Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens http:/&#8230;,0.01708275079727173,0.8199160099029541,0.004028739407658577
15444,3,2,1,0,0,RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;,0.9921560287475586,0.9216903448104858,0.9947072267532349
15445,3,0,3,0,1,RT @ESPNDaniel: A strong black women is simply a bitch that wanna argue over every single thing,0.9921227097511292,0.9260507225990295,0.9564191699028015
15446,6,0,0,6,2,"RT @ESPNNFL: For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East http://t.co/zMkwGNzOCT",0.008751392364501953,0.5096285343170166,0.0008338728221133351
15447,3,0,3,0,1,"RT @ESPNSecondTake_: If this ugly to you, you either a gay nigga or a hating ass bitch http://t.co/H0wAPpsmgg",0.9922165870666504,0.8980741500854492,0.9966386556625366
15448,3,0,2,1,1,RT @EWErickson: To recap: Dem Governor candidate in SC calls the GOP candidate a whore. TX-Dem Gov. candidate mocks the GOP candidate&#8217;s di&#8230;,0.9173009395599365,0.9244756698608398,0.21304184198379517
15449,3,1,2,0,1,"RT @E_Tae627: ""@KB_Three: Lil skinny bitch throw ha like a frito 
#TecoRemix""bol",0.9922040700912476,0.7479378581047058,0.9258635640144348
15451,6,4,2,0,0,RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,0.9922620058059692,0.8833597898483276,0.9986372590065002
15452,3,0,0,3,2,RT @EarthPix: Up with the birds to fish on the Li River http://t.co/XnrAlT1PHM,0.008853256702423096,0.5861908793449402,0.001447108923457563
15453,3,0,3,0,1,RT @EastSideKris: I'm glad Bey did this shit....now some of u bitches wit that one shaved side can go ahead &amp; shave that other side too....,0.9922208189964294,0.950926661491394,0.9856153726577759
15454,3,0,3,0,1,RT @EastSideKris: Lebron a bitch.....Drake performed with a torn ACL at the MTV Awards....,0.992223858833313,0.8382717370986938,0.8427069783210754
15455,3,0,3,0,1,RT @EatThePeas: I hate myself for bein so nice to these hoes bro. ..,0.9921039342880249,0.7924444079399109,0.5137839913368225
15456,3,0,3,0,1,RT @Eaton_27: So apparently @Honn_2 likes takin pictures when he's eatin pussy&#128514;&#128514;,0.992090106010437,0.845052182674408,0.871469259262085
15457,3,0,2,1,1,"RT @EbonyRogue: Tierra Marie: ""I'm the Princess of the ROC""
Rihanna: ""y'all get a good pic cause this bitch ain't gone be here long"" http:/&#8230;",0.9922289252281189,0.8217723965644836,0.7706614136695862
15458,3,0,0,3,2,"RT @EchelonInsights: Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV",0.008686602115631104,0.7214432954788208,0.0010031434940174222
15459,3,0,3,0,1,RT @EinsteinParody: Waterproof lab coat in case I drown in the pussy #swag,0.9920247793197632,0.7289958000183105,0.8063507676124573
15460,3,0,2,1,1,RT @EisenbackEmily: I hate when people leave their trash in my car.,0.7151724100112915,0.6135410666465759,0.9386253952980042
15461,3,0,3,0,1,"RT @ElJefeDeJefes4C: ""@Virgilio_LLA: Jammin these sad songs, smoking squares thinking bout bitches..."" lmfao",0.9922385811805725,0.8806732296943665,0.898674488067627
15462,3,0,0,3,2,"RT @El_Grillo1: In the ME, the crow would eat the bear MT @webradius Obviously not in the ME MT @solemnwatch: Bear Saves Drowning Crow - An&#8230;",0.011941373348236084,0.881578266620636,0.0012591466074809432
15463,3,0,3,0,1,"RT @ElderLWM: And Black women need to stop referring to themselves and other sisters as ""hoes"" &amp; ""Bitches""..... It really ain't a good look&#8230;",0.992210865020752,0.951264500617981,0.8928043246269226
15464,3,0,3,0,1,RT @EliRipRashad: I love them stripper bitches,0.9922785758972168,0.8610591888427734,0.9520650506019592
15465,9,2,2,5,2,RT @Elisaa_Martinez: Happy birthday cotton picker lol @1NOnlyDirtyMike,0.008582651615142822,0.6298480033874512,0.007237285375595093
15466,3,0,3,0,1,RT @Elisha40hands: bitch you got too many teeth in your mouth,0.9922780990600586,0.879296600818634,0.9970995187759399
15467,3,0,3,0,1,"RT @ElleHueyXIV: ""Fuck me or I'll make you feel bad about it. But if you fuck other guys, I'll call you a hoe. And if you fuck me, I'll thi&#8230;",0.992110550403595,0.8922390937805176,0.9977164268493652
15468,3,0,3,0,1,RT @Em_99car: Oops! I didn't mean to tweet this (yes I did). #random DVR-ING is a bitch. http://t.co/wJ0nyCEl8H,0.9920823574066162,0.6695567965507507,0.9319036602973938
15469,3,0,3,0,1,RT @EmilyFaye2: My signature white-bitch move is profusely apologizing for being late with a full Starbucks cup in hand.,0.9921534657478333,0.8032867908477783,0.7048760652542114
15470,3,0,0,3,2,RT @EmilyWCVB: RIGHT NOW: NewsCenter 5 projecting Charlie Baker will be Gov-elect by a razor thin margin http://t.co/1qC9q6P1cL #wcvb,0.008633553981781006,0.8024024963378906,0.0007491136784665287
15471,3,0,3,0,1,"RT @EmmGoldLA: A lot of ppl look at me like ""who the fuck does this bitch think she is"".... Ms. Goldschmied to you",0.9921630024909973,0.9177282452583313,0.9938640594482422
15472,3,0,3,0,1,RT @EmmGoldLA: Don't be mad at me for telling FACTS be embarrassed at urself for acting like a bitch,0.9922125935554504,0.9383901953697205,0.9008311629295349
15473,3,0,3,0,1,RT @EmotionalSwag15: Go die in a hole bitches &#9996;,0.9922479391098022,0.8806493878364563,0.9958718419075012
15474,3,0,3,0,1,RT @EnglandBailey: Happy birthday to the nicest faggot ever &#128129; http://t.co/vZygNI9qtQ,0.9920600652694702,0.7558767199516296,0.702400267124176
15475,3,0,3,0,1,RT @EnxadasFelipe: No bitch I wanna roll a fucking blunt,0.9922115802764893,0.8693119287490845,0.9981687068939209
15476,3,1,2,0,1,RT @EricWithAHotDad: If you cant pass the asvab you might as well just go full retard,0.9900035262107849,0.9431055784225464,0.9424719214439392
15477,3,1,2,0,1,"RT @Eric_Mariners: @mray9729 @Buckm00se @letsargueboxing i dont have time for these childish games, just fight me bitch.",0.9921215772628784,0.9139522314071655,0.994637668132782
15478,3,2,1,0,0,RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig,0.9920027256011963,0.6462501883506775,0.40128639340400696
15479,3,0,0,3,2,RT @ErikaWCVB: @marthacoakley called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb,0.008828818798065186,0.6609833240509033,0.0006176287424750626
15480,3,0,3,0,1,RT @Erikaj00: &#8220;@Treslyon: &#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy&#8221; lmaoooo,0.9921412467956543,0.8398813605308533,0.993996262550354
15481,3,0,0,3,2,RT @ErinEph: New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.,0.016241610050201416,0.8759142756462097,0.06916633248329163
15482,6,1,5,0,1,RT @Erudite1914: I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.,0.9921801090240479,0.7614621520042419,0.9971475005149841
15483,3,0,3,0,1,RT @Erudite1914: Juice should have been dead his bitch ass! #SonsOfAnarchy,0.9922401905059814,0.9397296905517578,0.9955604076385498
15484,3,0,0,3,2,RT @Erv_Gulfwings14: I think Zlatan even has Class in the way he talks trash,0.016335666179656982,0.884131908416748,0.6361783742904663
15485,3,0,3,0,1,"RT @Erv_Montana: In the 2-6 bitch we prolly hit the same bitch, in the 2-6 bitch we gone bang the same shit, in the 2-6 bitch we prollu hit&#8230;",0.9922056794166565,0.8714360594749451,0.9969431757926941
15486,3,0,3,0,1,RT @ErybdyHatesRiss: But I've made some hoes second guess themselves lol,0.9918232560157776,0.8765679597854614,0.036896202713251114
15487,3,0,3,0,1,RT @EskimoKim_: @WeCameAsJanie I really hate skyler like she's loaning money and it's not even hers like bitch wtf,0.99204021692276,0.932397186756134,0.9542019963264465
15488,3,0,3,0,1,RT @Estellleeee: Lol bitches act hard when they stay getting they ass beat &#128514;&#128557;&#128514;,0.9922438263893127,0.825360894203186,0.9793816804885864
15489,3,0,3,0,1,"RT @EvanBecker513: ""@LifeAsStoner: Just hit it pussy http://t.co/3tZ7DyATFu"" @whattheflocka",0.9920658469200134,0.6315510869026184,0.8939148783683777
15490,3,0,2,1,1,RT @EvanBecker513: @whattheflocka @zooyorkinit bitch. We could have went to als. But NOOOOOOOO. &#128545;&#128545;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#128053;,0.9920759201049805,0.853512167930603,0.9115330576896667
15491,3,1,2,0,1,RT @EvanBecker513: @whattheflocka omg you're a nigger.,0.9918439984321594,0.8770329356193542,0.98893141746521
15492,3,0,0,3,2,RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?,0.009547233581542969,0.9486417770385742,0.7754639387130737
15493,3,0,3,0,1,RT @EvilJeanyis: TheWhite Coward is pussy,0.9916704893112183,0.8958643674850464,0.9893531799316406
15494,3,0,0,3,2,RT @EvilMikeTomlin: Came to training camp today to find Charlie Batch asleep on the curb...,0.008682489395141602,0.8021315336227417,0.0018946356140077114
15495,3,2,1,0,0,"RT @ExquiZiteBeauty: &#128584;&#128584;&#128584; RT @iDocLyfe: Gave her that ""move it lil nigger"" push smh.. http://t.co/eYbWLVukim",0.9916369318962097,0.6620610952377319,0.8843990564346313
15496,3,0,2,1,1,RT @ExtremeGifs: when she says she not a hoe http://t.co/uG3p4D9bsK,0.9920184016227722,0.8362866044044495,0.03607100248336792
15497,3,0,1,2,2,RT @F1abraham: Crew of women hillbillies &amp; gangsters w/the director #ItsAWRAP @AxemanTheMovie @JostonTheney @RachelEReilly &#9992;&#65039;&#127916;&#127909; http://t.co&#8230;,0.008934438228607178,0.8005185127258301,0.010263282805681229
15498,3,2,1,0,0,RT @FAAMMoverALL: This nigguh Chris Paul,0.9920831918716431,0.9272776246070862,0.784322202205658
15499,3,0,3,0,1,RT @FAIthfull_pussy: I'm the coolest bitch &#128526;,0.9922389984130859,0.7701888084411621,0.9658830165863037
15500,3,0,3,0,1,RT @FINALLEVEL: Follow my DOG.. he has over 17K bitches RT @CuteSpartacus: I made a golden retriever my bitch today at the park. http:// ...,0.9922235608100891,0.6834440231323242,0.9491651058197021
15501,3,0,3,0,1,RT @FIawless_Beauty: RT if you pledge allegiance to the pussy,0.9918238520622253,0.8967868685722351,0.8697522878646851
15502,3,0,3,0,1,"RT @FLHippie: If a guy ever called me names such as bitch, slut blah blah. I'd never ever think twice about being with him. Like fuck you I&#8230;",0.9921783208847046,0.9064671397209167,0.9971007704734802
15503,3,0,3,0,1,"RT @FOOTBALL_4L1FE: &#8220;@TheRealYoungZel: Nah nigga you blowin dick ""@TheReal_Salmon: Smoking that exotic bitch blowin O's"" http://t.co/6tiQTx&#8230;",0.9922379851341248,0.8290193676948547,0.9951547384262085
15504,3,0,3,0,1,RT @FREDOSANTANA300: I fucked yo bitch don't get mad it's nothing new I fuck everybody's bitch #TheseThotsAreForEveryone,0.9922530055046082,0.910140872001648,0.9983400106430054
15505,3,0,3,0,1,RT @FREDOSANTANA300: I smashed her an dat pussy was wet &#128591;,0.9922148585319519,0.7985840439796448,0.9904739260673523
15506,3,0,3,0,1,RT @FREDOSANTANA300: Might see a bitch an forget i hit it,0.9922646284103394,0.8084708452224731,0.9656387567520142
15507,3,0,3,0,1,RT @FREDOSANTANA300: Woke up tryna fuck yo bitch,0.9922754168510437,0.8320605158805847,0.9976825714111328
15508,3,0,3,0,1,RT @FREECEV: bitch get off twitter and text me back I love u,0.9922317266464233,0.9479213356971741,0.9614355564117432
15509,3,1,2,0,1,RT @FREECEV: we don't love these hoes http://t.co/vWt4i9POc2,0.9921229481697083,0.7121273279190063,0.16565848886966705
15510,3,0,2,1,1,RT @FSOhioGuy: Had to wash the bird shit off of my broom...Disgusting creatures. #RedsTwitterFam #Sweep,0.9889111518859863,0.8017357587814331,0.9530973434448242
15511,3,3,0,0,0,"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.",0.9921786785125732,0.9454695582389832,0.9983672499656677
15512,3,0,0,3,2,RT @FaZeSpaceLy: How bad u want something is meaningless If how bad you're willing to work for the thing u want Isn't 10xs as intense as ho&#8230;,0.009294092655181885,0.890886127948761,0.03408578038215637
15513,3,0,1,2,2,"RT @Faaz71: #Taakstraf in herkenbaar hesje in je eigen buurt. Pleit er al jaren voor. Weet hoe bevreesd ik er ooit voor was, da'k er te wer&#8230;",0.046598196029663086,0.800437331199646,0.0954381451010704
15514,3,0,3,0,1,RT @Faceyspace: *pours out 40 for the bitches that do hair and makeup every single day*,0.9922690987586975,0.8857897520065308,0.8539350628852844
15515,3,0,3,0,1,RT @Faceyspace: Dorks are fucking bitch-magnets. Sorry.,0.9922715425491333,0.8326008319854736,0.9970145225524902
15516,3,0,3,0,1,"RT @Faceyspace: My personality test results basically say ""bitch you is crazy"".",0.9922552108764648,0.9485791325569153,0.9744135141372681
15517,3,0,3,0,1,"RT @Fact: A female ""cock block"" is called a ""clam jam.""",0.9843244552612305,0.9316679835319519,0.8498179316520691
15518,3,0,0,3,2,"RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;",0.009688973426818848,0.8000856041908264,0.0037328496109694242
15519,3,0,2,1,1,"RT @FactsAboutPigs: Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",0.9918618202209473,0.874799370765686,0.7217876315116882
15520,3,0,0,3,2,"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP",0.008958756923675537,0.6467514634132385,0.001635333406738937
15521,3,0,0,3,2,RT @FallonTonight: Jimmy and @BillyJoel's two-man doo-wop performance just went live on YouTube! https://t.co/NGzhImyvSF #FallonTonight htt&#8230;,0.008903026580810547,0.6497448086738586,0.0018413487123325467
15522,3,0,3,0,1,RT @FamousNileEarls: Stoner Chicks &gt; Drunk hoes http://t.co/JctTrNURM0,0.9920378923416138,0.7291372418403625,0.24984851479530334
15523,3,0,0,3,2,"RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;",0.008725464344024658,0.8854207396507263,0.001828861073590815
15524,3,0,3,0,1,RT @FarFrmAverage_: Them hoes ain't solid &#8220;@Satisfied_x: I laugh so hard when females be all in my DMs but they have a Avi picture with the&#8230;,0.9918295741081238,0.803626537322998,0.2794281244277954
15525,3,1,2,0,1,RT @FashionIsKEI: Don't no real bitch want no soft nigga..,0.9922965168952942,0.9157962799072266,0.9906784296035767
15526,3,0,3,0,1,RT @FashionIsKEI: These hoes ain't loyal.,0.9922112226486206,0.8423006534576416,0.325495183467865
15527,3,0,3,0,1,RT @FatSlutty_xXx: My ex bitch keep tryna be my next bitch.. when she called me tha other day i told her GIVE IT A REST BITCH,0.9922804832458496,0.8909680843353271,0.9966919422149658
15528,3,0,3,0,1,"RT @FavaloroGfavs: @wenh08 bitch, ya betta! Haha I care for too love!",0.9922067523002625,0.5106828212738037,0.9846903085708618
15529,3,1,2,0,1,"RT @Faz____: I convinced hitler was a faggit, no bitches, no kids, all those leather uniforms, wanted to be alone with his closest men lock&#8230;",0.9921870231628418,0.9063881635665894,0.9069840312004089
15530,3,0,3,0,1,RT @Fck_Witcho_Mans: Fuck Michigan too many wanna be thugs. If you ask me y'all pussy. I'm out this bitch next year,0.9922486543655396,0.874830424785614,0.9985785484313965
15531,3,0,3,0,1,RT @FeeelGreatness: You don't know where your boyfriend is at on a Saturday night? LOL He fucking other bitches that's where he's at,0.9921981692314148,0.9212444424629211,0.9946565628051758
15532,3,1,2,0,1,RT @FeelinMarvelous: Niggas want a virgin porn star and bitches want a dangerous safe nigga.,0.992255449295044,0.7820444107055664,0.9894087314605713
15533,3,2,1,0,0,RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!,0.9923014640808105,0.9729703664779663,0.9961524605751038
15534,3,0,3,0,1,"RT @Feenohmenal: @NotoriousBeep fifty bucks says a dense cunt thinks I say totes on the ""reg"" and unfollows b/c I said cheerleader. Countdo&#8230;",0.9910374879837036,0.9333168268203735,0.5774868130683899
15535,3,0,3,0,1,"RT @Feenohmenal: I spent my whole fucking life apologizing for not being enough. You can't cut, nip, fuck, booze or drug the inadequacy out&#8230;",0.9917615652084351,0.899795413017273,0.9965351819992065
15536,3,0,0,3,2,RT @FeinsandNYDN: Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula.,0.008831381797790527,0.7064511775970459,0.000700819306075573
15537,3,0,2,1,1,"RT @Felonious_munk: ""you don't want to get treated like a ho, stop dressing like one"" ""if you want to stop getting treated like a thug.....&#8230;",0.9846604466438293,0.9322068691253662,0.5766615271568298
15538,3,0,3,0,1,"RT @FemaleTexts: ""You're such a bitch"" 

Me: http://t.co/XfRnQ6UM1O",0.9922754168510437,0.875453531742096,0.9890432357788086
15539,3,0,2,1,1,"RT @FeministaJones: Not today, bitch. Not today RT @RennyStevens: @FeministaJones soooo ur a black feminist. U do know how pointless that i&#8230;",0.9921327233314514,0.9298861622810364,0.9849200248718262
15540,3,1,2,0,1,"RT @FemsHaveBallz: LOL at my mentions 

Liberal1: you're a racist bitch

Liberal2: yeah kill all whites

(Liberal1 is white)

Liberal1: Not&#8230;",0.9918771982192993,0.9642853736877441,0.9914231896400452
15541,3,0,3,0,1,RT @FemsHaveBallz: Liberals threaten my life everyday on here. So don't mind me while I'm a total jackass to their butt hurt pussies right &#8230;,0.9918516278266907,0.9446902871131897,0.9193251132965088
15542,3,0,2,1,1,"RT @FemsHaveBallz: The looters in #Ferguson are so retarded, that they risk arrest to get free food when EBT already pays for their food LO&#8230;",0.978830099105835,0.8811137080192566,0.7070794105529785
15543,3,3,0,0,0,RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;,0.9673141241073608,0.9603756070137024,0.689547598361969
15544,3,0,3,0,1,RT @FenkellPayroll: Ppl quick 2 bitch about what somebody ain't did for em when 9 times outta 10 they ain't did shit for that person,0.992146909236908,0.9570198059082031,0.9547257423400879
15545,3,0,2,1,1,RT @Fewjr: &#8220;@1MarKus_A: Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;,0.991908848285675,0.9507763981819153,0.010930020362138748
15546,3,1,2,0,1,RT @Fewjr: @1MarKus_A @MakEitSndGoOd she curved regular niggas daily. Especially us Austin niggas. Damn yellow ppl &#128127;,0.9920712113380432,0.8623617887496948,0.9720256924629211
15547,6,1,5,0,1,"RT @Fewjr: I don't trust nobody.&#128532;&#128076;

These bitches fake. &#128073;&#128131;

These niggas faker. &#128073;&#128694; 

So it's not ""fuck y'all"", I'd rather just not fuck wi&#8230;",0.9922178983688354,0.9139623641967773,0.9959535598754883
15548,3,0,3,0,1,"RT @FezTht70s: A penis lives a sad life: His hair is a mess, his family is nuts, neighbor is an asshole, best friend is a pussy and owne ...",0.992077648639679,0.8806378841400146,0.9947060942649841
15549,3,0,3,0,1,RT @FightCIubs: Resisting the urge to smack a bitch http://t.co/kwe5j13O9b,0.9922589659690857,0.7544381022453308,0.980819046497345
15550,3,0,3,0,1,RT @FightsOnVine: Bruh this bitch is possessed by the thot demon https://t.co/6fa2iiXs6m,0.9922480583190918,0.8454736471176147,0.9860450625419617
15551,3,0,3,0,1,RT @FightsOnVine: She used her hair to throw her then kicked her in the head THEN called her a bitch &#128553;&#128514; https://t.co/JUywZNabP5,0.9922123551368713,0.8942111134529114,0.8945284485816956
15552,3,0,3,0,1,RT @FillWerrell: That son of a bitch moment when you're walking around the house with socks on and step on a random wet spot...,0.9922458529472351,0.9059984683990479,0.9868692755699158
